,id,OBJECTID,CVC_ID,region,district,name ,add,vac_type,easting,northing,lon,lat,type
1432,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7183,17,C00016,Sai Kung District,CHAN CHARLES WEN CHENG,Hong Kong University of Science & Technology Health Centre,"(For HKUST Student, Staff and Staff Dependents Only)LG1/ F, Medical Clinic, HKUST, Clear Water Bay, SAI KUNG, NEW TERRITORIES",Sinovac,845158,822116,114.2631719,22.33808846,PDC
1433,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7182,18,C00017,Wan Chai District,CHAN CHEUK LOK,Clearbridge Medical Center,"Room 1902A, 19/F, East Point Centre, 555 Hennessy Road, CAUSEWAY BAY, HONG KONG",Sinovac,837025,815730,114.1842197,22.28044185,PDC
1434,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7181,19,C00018,Sha Tin District,CHAN CHEUK MING,Dr. Chan Cheuk Ming,"Shop 503, 5/F, Chung On Estate Shopping Centre, Chung On Estate, MA ON SHAN, NEW TERRITORIES",Sinovac,841386,831390,114.2265859,22.42185292,PDC
1435,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7180,20,C00019,Kwun Tong District,CHAN CHEUK WAH LAWRENCE,"Chan Cheuk Wah, Lawrence","Shop 402, 4/F, Kai Tin Shopping Centre, Kai Tin Road, LAM TIN, KOWLOON",Sinovac,842251,818857,114.2349407,22.30867037,PDC
1436,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-717f,21,C00020,Sham Shui Po District,CHAN CHI SHING ANDY,Uni Health Medical Centre,"Room N75D2, G/F, Phase 7, Mount Sterling Mall, Mei Foo Sun Chuen, LAI CHI KOK, KOWLOON",Sinovac,832361,822084,114.1389482,22.33781806,PDC
1437,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-717e,22,C00021,Yau Tsim Mong District,CHAN CHI SIK,Chan Chi Sik,"Room 1504, Hang Shing Building, 363 Nathan Road, YAU MA TEI, KOWLOON",Sinovac,835681,818781,114.1711774,22.30799435,PDC
1438,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-717d,23,C00022,Sai Kung District,CHAN CHI TAK,Dr Chan Chi Tak,"Shop 318, 3/F, Po Ning House, Po Lam Estate, TSEUNG KWAN O, NEW TERRITORIES",Sinovac,844251,820734,114.2543605,22.32561267,PDC
1439,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-717c,24,C00023,Yau Tsim Mong District,CHAN CHI WAI NIXON,Grace Medical Clinic,"Room 801, Champion Building, No.301-309 Nathan Road, JORDAN, KOWLOON",Sinovac,835692,818521,114.1712843,22.3056464,PDC
1440,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-717b,25,C00024,Yuen Long District,CHAN CHI WAI NIXON,Grace Medical Clinic,"Shop G, 1/F, Phase 2, Kingswood Richly Plaza, Kingswood Villas, TIN SHUI WAI, NEW TERRITORIES",Sinovac,818199,834705,114.0013315,22.45170114,PDC
1441,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-717a,26,C00025,Kowloon City District,CHAN CHIO HO,CHAN CHIO HO,"Room 203, Ching Long Shopping Center, KOWLOON CITY, KOWLOON",Sinovac,838970,821385,114.2031022,22.33150799,PDC
1442,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7179,27,C00026,Central & Western District,CHAN CHO YIN,Dr Chan Cho Yin,"Shop B, G/F, New Start Building, 330-336 Queen's Road West, SAI YING PUN, HONG KONG",Sinovac,832609,816436,114.1413684,22.28681377,PDC
1443,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7178,28,C00027,Central & Western District,CHAN CHUN KWONG JANE,Dr. Jane C. K. Chan,"Room 1612, 16/F, Central Building, 1-3 Pedder Street, CENTRAL, HONG KONG",Sinovac,834239,815823,114.1571863,22.28128068,PDC
1444,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7177,29,C00028,Tsuen Wan District,CHAN CHUNG PO,Elite Medical Centre,"G/F, 126 Chung On Street, TSUEN WAN, NEW TERRITORIES",Sinovac,830024,825505,114.116249,22.36870469,PDC
1445,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7176,30,C00029,Sham Shui Po District,CHAN CHUNG YAN,Praise Medical Services Company Limited,"G/F, 162 Tai Po Road, SHAM SHUI PO, KOWLOON",Sinovac,835122,821315,114.1657504,22.3308776,PDC
1446,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7175,31,C00030,Kwun Tong District,CHAN CHUNG YUK ALVIN,Family Health Medical Centre,"Shop 26, G/F, Wang Kwong Building, 33 Ngau Tau Kok Road, NGAU TAU KOK, KOWLOON",Sinovac,840210,820764,114.2151371,22.3258976,PDC
1447,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7174,32,C00031,Sha Tin District,CHAN CHUNG YUN,Human Health Medical Centre,"Shop CIO 6, MTR City One Station, SHA TIN, NEW TERRITORIES",Sinovac,838967,827034,114.2030826,22.38252158,PDC
1448,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7173,33,C00032,Sha Tin District,CHAN CHUNG YUN,Human Health Medical Centre,"G13A, G/F, MOSTown, No.628 Sai Sha Road, MA ON SHAN, NEW TERRITORIES",Sinovac,841743,831727,114.2300546,22.42489508,PDC
1449,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7172,34,C00033,Tuen Mun District,CHAN DOA HANG HENRY,Friends Family Medical Centre,"Shop S-306, Level 3, Zone S, H.A.N.D.S, Yau Oi Estate, Yau Oi Road, TUEN MUN, NEW TERRITORIES",Sinovac,815458,827603,113.9747952,22.3875359,PDC
1450,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7171,35,C00034,Kwun Tong District,CHAN DOW KENG,Kwun Tong Tsui Ping Road Estate Kaifong Welfare Association Registered Doctor Clinic,"Room L9, G/F, Tsui Nam House, Tsui Ping North Estate, KWUN TONG, KOWLOON",Sinovac,841620,819736,114.2288197,22.31661034,PDC
1451,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7170,36,C00035,Kowloon City District,CHAN HANG LAM,Dr Chan Hang Lam Clinic,"Shop 16, G/F, Site 3, Whampoa Garden, HUNG HOM, KOWLOON",Sinovac,837281,818457,114.1867055,22.30506823,PDC
1452,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-716f,37,C00036,Eastern District,CHAN HING WAI,Hang Seng Medical Practice,"Shop 6, G/F, Parker 33, 33 Shing On Street, SAI WAN HO, HONG KONG",Sinovac,840810,815846,114.220947,22.28148358,PDC
1453,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-716e,38,C00037,Yau Tsim Mong District,CHAN HO TING,Doctor George Medical Clinics,"Shop 5, Olympic Station MTR (Exit E), TAI KOK TSUI, KOWLOON",Sinovac,834544,819926,114.1601414,22.31833363,PDC
1454,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-716d,39,C00038,Central & Western District,CHAN HO TING,Dr George medical clinics,"Shop 8, Level 1 (Basement), Hong Kong Station, Airport Express, CENTRAL, HONG KONG",Sinovac,834340,816193,114.1581659,22.28462213,PDC
1455,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-716c,40,C00039,Kwai Tsing District,CHAN HOI ON,Quality Healthcare Medical Centre,"Shop Unit 308D, Level 3, Maritime Square, 33 Tsing King Road, TSING YI, NEW TERRITORIES",Sinovac,829097,824558,114.1072527,22.36014915,PDC
1456,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-716b,41,C00040,Eastern District,CHAN HOI YING LINDA,Dr Linda H Y Chan,"Shop B, G/F, 18 Factory Street, SHAU KEI WAN, HONG KONG",Sinovac,841679,815408,114.2293777,22.27752565,PDC
1457,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-716a,42,C00041,Kowloon City District,CHAN HON HOI,Chan Hon Hoi,"Shop 3, G/F, 37 Ma Tau Kok Road, TO KWA WAN, KOWLOON",Sinovac,837596,820303,114.1897641,22.32173851,PDC
1458,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7169,43,C00042,Tuen Mun District,CHAN HON MING,Prime View Medical Centre Limited,"Shop 37, UG/F, Dorboa Building, 9 Tsing Chui Path, TUEN MUN, NEW TERRITORIES",Sinovac,815878,829317,113.9788518,22.40301914,PDC
1459,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7168,44,C00043,Yau Tsim Mong District,CHAN HUNG TAK,Elitecare Medical Centre,"Shop A1, G/F, 33 Fife Street, MONGKOK, KOWLOON",Sinovac,835634,820156,114.1707207,22.32041141,PDC
1460,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7167,45,C00044,Yuen Long District,CHAN HUNG WAI PATRICK,Dr Chan Hung Wai Patrick,"Flat E15, Town Centre, Fairview Park, YUEN LONG, NEW TERRITORIES",Sinovac,822707,837521,114.0451032,22.47717245,PDC
1461,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7166,46,C00045,Sha Tin District,CHAN KA FAT,Kindness Medical Centre,"Shop 47, 1/F, Mei Lam Shopping Centre, Mei Lam Estate, 30 Mei Tin Road, TAI WAI, NEW TERRITORIES",Sinovac,836195,826567,114.1761655,22.37830645,PDC
1462,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7165,47,C00046,Yau Tsim Mong District,CHAN KA KIT TOMMY,CHEUK YIN ( HOME CLINIC ) LIMITED,"17/F, Rammon House, No.101 Sai Yeung Choi Street South, MONGKOK, KOWLOON",Sinovac,835499,820251,114.1694104,22.32126926,PDC
1463,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7164,48,C00047,Central & Western District,CHAN KA LUK,Quality HealthCare Medical Centre,"17/F, CS Tower, No.50 Wing Lok Street, SHEUNG WAN, HONG KONG",Sinovac,833681,816378,114.1517709,22.28629194,PDC
1464,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7163,49,C00049,Sha Tin District,CHAN KA MOON,Union Hospital Polyclinic (Ma On Shan),"Shop No. G-3, 52-54&69-70, G/F, MOSTown Street, 8 On Shing Street, MA ON SHAN, NEW TERRITORIES",Sinovac,841929,831463,114.2318604,22.42251043,PDC
1465,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7162,50,C00050,Wong Tai Sin District,CHAN KA SHING RICKY,Dr. Chan Ka Shing Medical Clinic,"Shop A3, G/F, No.40 Yuk Wah St., Tsz Wan Shan, WONG TAI SIN, KOWLOON",Sinovac,838777,823119,114.2012315,22.34716729,PDC
1466,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7161,1412,C01457,Central & Western District,TAN CHEONG ENG,Hong Kong Chiu Chow Merchants Mutual Assistance Society Clinic,"Flat A-C, 2/F, Gold Union Commercial Building, 70-72 Connaught Road West, SHEUNG WAN, HONG KONG",Sinovac,833159,816589,114.1467052,22.28819654,PDC
1467,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7160,1413,C01458,Tsuen Wan District,WONG WAI MAN,Wai Lun Medical Centre Company,"Shop 9, 1/F, Riviera Garden Shopping Centre, TSUEN WAN, NEW TERRITORIES",Sinovac,829750,824733,114.1135918,22.36173209,PDC
1468,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-715f,1414,C01459,Tsuen Wan District,LO WING SZE,Kinetics Integrated Medical & Health Centre (Tsuen Wan),"Room 1912, 19/F, Nan Fung Centre, 264-298 Castle Peak Road - Tsuen Wan, TSUEN WAN, NEW TERRITORIES",Sinovac,830029,826069,114.1162953,22.37379792,PDC
1469,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-715e,1415,C01460,Yuen Long District,CHAN KUNG YAT,Dr Chan Kung Yat,"Shop NG16, G/F, T Town North, Tin Yuet Estate, 33 and 39 Tin Wah Road, Tin Shui Wai, YUEN LONG, NEW TERRITORIES",Sinovac,817837,835903,113.9978008,22.46251569,PDC
1470,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-715d,1416,C01461,Yau Tsim Mong District,CHAU CHUEN TAK,Polyhealth,"Shop B2-08, The Second Basement, Kowloon Hotel, 19-21 Nathan Road, TSIM SHA TSUI, KOWLOON",Sinovac,835745,817424,114.171799,22.29573983,PDC
1471,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-715c,1417,C01462,Central & Western District,CHOO KWONG YIN,Dr Choo Kwong Yin Clinic,"Front Portion, G/F, 425S Queen's Road West, SAI YING PUN, HONG KONG",Sinovac,832076,816349,114.1361966,22.2860269,PDC
1472,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-715b,1418,C01463,Yau Tsim Mong District,HO YUNG YUNG,Virtus Medical Centre-H Zentre,"11/F, H Zentre, 15 Middle Road, TSIM SHA TSUI, KOWLOON",Sinovac,835891,817380,114.1732158,22.29534252,PDC
1473,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-715a,1419,C01464,Tuen Mun District,LAI SIU KEE,DR LAI SIU KEE MEDICAL CENTRE,"Room 68, G/F, Glorious Garden, 45 Lung Mun Road, TUEN MUN, NEW TERRITORIES",Sinovac,814433,827172,113.9648477,22.38363103,PDC
1474,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7159,1420,C01465,Eastern District,LAM KEI CHI,DYM Health Care,"Room 1302, 13/F, Kornhill Plaza Office Tower, 1 Kornhill Road, QUARRY BAY, HONG KONG",Sinovac,840311,816237,114.216106,22.2850158,PDC
1475,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7158,1421,C01466,Kwai Tsing District,LAU HO LIM,Dr Lau Ho Lim,"Room 1309, 13/F, Tower 2, Metroplaza, 223 Hing Fong Road, KWAI CHUNG, NEW TERRITORIES",Sinovac,831069,824254,114.1263994,22.35741096,PDC
1476,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7157,1422,C01467,Sham Shui Po District,LAU TIN KAY PETER,Sincerus Health Solutions Limited,"12/F, Edward Wong Tower, 910 Cheung Sha Wan Road, LAI CHI KOK, KOWLOON",Sinovac,833129,821999,114.1464035,22.33705203,PDC
1477,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7156,1423,C01468,Yau Tsim Mong District,LEUNG LAI YIN JOHN,Health-Net X-Ray & Medical Laboratory,"Room 825, 8/F, Grand Tower, 639 Nathan Road, MONGKOK, KOWLOON",Sinovac,835476,819879,114.1691873,22.31790987,PDC
1478,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7155,1424,C01469,Wan Chai District,NGAN SZE YUEN,Dr Ngan Sze Yuen,"Flat A, 5/F, Hang Seng Causeway Bay Building, 28 Yee Wo Street, CAUSEWAY BAY, HONG KONG",Sinovac,837152,815647,114.185452,22.27969225,PDC
1479,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7154,1425,C01470,Wan Chai District,YONG HUN YUE ROSALIND,V-Care Health Centre,"Room 2301-2, Hang Lung Centre, 2-20 Paterson Street, CAUSEWAY BAY, HONG KONG",Sinovac,837203,815705,114.1859469,22.280216,PDC
1480,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7153,1426,C01471,Kowloon City District,YUEN SO FUN,HungHom Medical Centre,"Shop 3, G/F, 31 Tak Man Street, Whampoa Estate, HUNG HOM, KOWLOON",Sinovac,837438,818569,114.1882293,22.30607956,PDC
1481,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7152,1427,C01474,Yau Tsim Mong District,NG SIU KAI,Dr. Ng Siu Kai,"Room 1503A, 15/F, Argyle Centre Phase 1, 688 Nathan Road, MONGKOK, KOWLOON",Sinovac,835515,820121,114.1695657,22.32009529,PDC
1482,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7151,1428,C01475,Wan Chai District,WONG CHUN BUN GORDON,Dr Wong Chun Bun Gordon,"Room 1807, East Point Centre, 555 Hennessy Road, CAUSEWAY BAY, HONG KONG",Sinovac,837025,815730,114.1842197,22.28044185,PDC
1483,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7150,1429,C01476,Southern District,YU WAI CHO,Dr Yu Wai Cho Michael,"Shop G60-61, G/F, East Marina Square, South Horizons, AP LEI CHAU, HONG KONG",Sinovac,833318,811614,114.1482572,22.24326932,PDC
1484,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-714f,1430,C01477,Yau Tsim Mong District,CHAN WAI TAT,Ethics Medical Centre Limited,"Room 1304-05 & 1314-15, 13/F, Ocean Centre, Harbour City, 5 Canton Road, TSIM SHA TSUI, KOWLOON",Sinovac,835438,817459,114.1688197,22.29605578,PDC
1485,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-714e,1431,C01478,Eastern District,CHOW WING MAN,Hong Kong Sanatorium & Hospital Healthcare (Taikoo) Limited,"Shop B & C, The Splendid Place, 39 Taikoo Shing Road, QUARRY BAY, HONG KONG",Sinovac,840077,816303,114.2138355,22.28561236,PDC
1486,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-714d,1432,C01479,Kowloon City District,KONG TAI YUEN,Dr. T. Y. Kong Medical Consulting Ltd,"Shop 230, Homantin Plaza, HO MAN TIN, KOWLOON",Sinovac,836780,819691,114.1818437,22.31621222,PDC
1487,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-714c,1433,C01480,Yau Tsim Mong District,LAM TZIT YUEN DAVID,Dr Lam Tzit Yuen David,"Room 832-833, 8/F, One Grand Tower, 639 Nathan Road, MONGKOK, KOWLOON",Sinovac,835476,819879,114.1691873,22.31790987,PDC
1488,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-714b,1434,C01481,Sha Tin District,LEUNG CHEUK WA WILFRED,Platform Medical Centre,"Unit 606-7, Level 6, New Town Tower, 10-18 Pak Hoi Ting Street, SHA TIN, NEW TERRITORIES",Sinovac,837451,826787,114.1883615,22.38029276,PDC
1489,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-714a,1435,C01482,Tai Po District,LO CHUN HONG,Fu Heng Medical Centre,"Shop 15, G/F, Fu Heng Shopping Centre, TAI PO, NEW TERRITORIES",Sinovac,835693,835418,114.1712879,22.45823518,PDC
1490,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7149,1436,C01483,Sham Shui Po District,LO PUI WAN,Dr Lo Pui Wan,"G/F, Ka To Building, 37-39 Tai Po Road, SHAM SHUI PO, KOWLOON",Sinovac,835135,821223,114.1658767,22.33004679,PDC
1491,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7148,1437,C01484,Yau Tsim Mong District,PONG FEI FUNG,Town Health Integrated Medical Centre (Essentia),"Suite 1402, 14/F, Ocean Centre, Harbour City, TSIM SHA TSUI, KOWLOON",Sinovac,835438,817459,114.1688197,22.29605578,PDC
1492,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7147,1438,C01485,Kowloon City District,LAU JOANNE SWEN JOO,CHC Group Medical Practice,"(For HKBU Student/Staff Only) 5/F, Sir Run Run Shaw Building, Hong Kong Baptist University, KOWLOON TONG, KOWLOON",Sinovac,836553,822349,114.179641,22.34021557,PDC
1493,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7146,1439,C01486,Central & Western District,CHOW SIU NGAN,Dr. Chow Siu Ngan Susanna,"Room 1531, 15/F, Prince's Building, 10 Chater Road, CENTRAL, HONG KONG",Sinovac,834420,815820,114.1589426,22.28125379,PDC
1494,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7145,1440,C01487,Central & Western District,LAM HOW MO IGNATIUS,Dr Lam How Mo Ignatius,"Room 602, 6/F, Crawford House, 70 Queen's Road Central, CENTRAL, HONG KONG",Sinovac,834082,815976,114.1556626,22.28266218,PDC
1495,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7144,1441,C01488,Southern District,LAU KWAN CHUNG JONATHAN,Omega International Health Service,"Shop 309, 3/F, The Arcade, 100 Cyberport Road, CYBER PORT, HONG KONG",Sinovac,831415,813557,114.1297909,22.26081161,PDC
1496,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7143,1442,C01489,Wan Chai District,TANG HING YUNG ANTHONY,Hong Kong Adventist Hospital - Stubbs Road,香港灣仔司徒拔道40號,Sinovac,837031,813875,114.1842771,22.26369,PDC
1497,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7142,1443,C01490,Yau Tsim Mong District,CHOI TAT FAI RICHARD,Advance Health Limited,"Room 2603, 26/F, Mira Place Tower A, 132 Nathan Road, TSIM SHA TSUI, KOWLOON",Sinovac,835806,817997,114.1723908,22.30091439,PDC
1498,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7141,1444,C01491,Sha Tin District,PONG FEI FUNG,Town Health Medical Centre,"Shop 216, 2/F, Citylink Plaza, SHA TIN, NEW TERRITORIES",Sinovac,837368,827044,114.1875558,22.38261366,PDC
1499,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7140,1445,C01492,Southern District,TAN VICTORIA PING YI,Gleneagles Hospital Hong Kong,"1 Nam Fung Path, WONG CHUK HANG, HONG KONG",Sinovac,836234,812557,114.1765445,22.25178776,PDC
1500,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-713f,1446,C01493,Wong Tai Sin District,MAK HAY WO HOWARD,Path One Medical Centre,"Room 116B, Plaza Hollywood, DIAMOND HILL, KOWLOON",Sinovac,838801,822471,114.2014634,22.34131545,PDC
1501,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-713e,1447,C01494,Yau Tsim Mong District,HUI KIN MING,Chak Yan Medical International Group Limited,"16-17/F, 335 Nathan Road, JORDAN, KOWLOON",Sinovac,835685,818647,114.1712163,22.30678425,PDC
1502,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-713d,1448,C01495,Sham Shui Po District,YIP WAI MAN,Leman Honson (Group) Integrated Specialist Centre Limited,"Shop 83, Phase III, Mei Foo Sun Chuen, LAI CHI KOK, KOWLOON",Sinovac,832532,821928,114.1406085,22.33640967,PDC
1503,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-713c,1449,C01496,Kwai Tsing District,YOUNG YIU FAI,Dr Young Yiu Fai,"Room B330, 3/F, Shek Lei Shopping Centre Phase II, Shek Lei Estate, 110 Tai Loong Street, KWAI CHUNG, NEW TERRITORIES",Sinovac,832360,825130,114.138931,22.36532513,PDC
1504,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-713b,1450,C01497,Tai Po District,CHENG KA YAN CATHERINE,AI Medical,"Shop 18, G/F, Tai Wo Centre, 15 Tai Wo Road, TAI PO, NEW TERRITORIES",Sinovac,834974,834740,114.164303,22.45211214,PDC
1505,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-713a,1451,C01498,Kwun Tong District,LAU CHUEN KIT,Tencent Doctorwork,"Shop No. 40, G/F, Jade Field Garden, 15-19 Ngau Tau Kok Road, NGAU TAU KOK, KOWLOON",Sinovac,840186,820801,114.2149042,22.32623178,PDC
1506,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7139,1452,C01499,Kwun Tong District,LI SHUN CHEONG,Pro Health Polyclinic,"Room 1001, 10/F, Entrepot Centre, 117 How Ming Street, KWUN TONG, KOWLOON",Sinovac,841207,819173,114.2248094,22.31152735,PDC
1507,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7138,1453,C01500,Sai Kung District,CHAN CHUN MAN,Human Health Medical Centre,"Shop G18, G/F, MCP Central, 8 Yan King Road, TSEUNG KWAN O, NEW TERRITORIES",Sinovac,844580,820598,114.2575532,22.32438295,PDC
1508,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7137,1454,C01501,Yau Tsim Mong District,CHONG MAN YUK,JP Partners Medical,"18/F, 238 Nathan Road, YAU MA TEI, KOWLOON",Sinovac,835760,818429,114.1719442,22.3048156,PDC
1509,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7136,1455,C01502,Yau Tsim Mong District,NG WAI TONG,Human Health Medical Centre,"(For CPCE Student, Staff and their eligible Dependants Only) Room LG04, Polyu Hung Hom Bay Campus, 8 Hung Lok Road, HUNG HOM, KOWLOON",Sinovac,837063,818302,114.1845897,22.3036686,PDC
1510,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7135,1456,C01503,Yau Tsim Mong District,NG YIN TING,Dr. Ng Yin Ting,"11/F, Prince Tower, 12A Peking Road, TSIM SHA TSUI, KOWLOON",Sinovac,835694,817518,114.171304,22.29658869,PDC
1511,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7134,1457,C01504,Tsuen Wan District,YEUNG CHI YUEN SAVIO,Smart Care Medical Centre,"G/F, Union Building, 73 Yuen Tun Circuit, TSUEN WAN, NEW TERRITORIES",Sinovac,829643,825834,114.1125484,22.3716743,PDC
1512,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7133,1458,C01505,Central & Western District,TSOI YAT SANG,Specialists Central,"Unit 2502-2505, 25/F, 9 Queen's Road Central, CENTRAL, HONG KONG",Sinovac,834376,815736,114.1585157,22.28049517,PDC
1513,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7132,1459,C01506,Kowloon City District,YUEN KA WAI,CHC Group Medical Practice,"(For HKBU Student/Staff Only) 5/F, Sir Run Run Shaw Building, Ho Sin Hang Compus, Hong Kong Baptist University, 224 Waterloo Road, KOWLOON TONG, KOWLOON",Sinovac,836597,822411,114.1800681,22.34077545,PDC
1514,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7131,1460,C01507,Eastern District,WONG HEI MAN EMILY,Hong Kong Sanatorium & Hospital Healthcare (Taikoo) Limited,"Shop B & C, The Splendid Place, 39 Taikoo Shing Road, QUARRY BAY, HONG KONG",Sinovac,840077,816303,114.2138355,22.28561236,PDC
1515,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7130,1461,C01508,Kwun Tong District,LAM CHI YUEN JOHNNY,Jockey Club Wo Lok Community Health Centre,"Unit 26-33, G/F, Kui On House, Wo Lok Estate, Hip Wo Street, KWUN TONG, KOWLOON",Sinovac,841515,819740,114.2278006,22.31664679,PDC
1516,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-712f,1462,C01509,Central & Western District,CHEUNG YU,HKSH Healthcare (Central) Limited,"2/F, Chuang's Tower, 30-32 Connaught Road Central, CENTRAL, HONG KONG",Sinovac,834229,816083,114.1570889,22.28362863,PDC
1517,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-712e,1463,C01510,Central & Western District,KWONG WING HUN,HKSH Healthcare (Central) Limited,"3/F, Chuang's Tower, 30-32 Connaught Road Central, CENTRAL, HONG KONG",Sinovac,834229,816083,114.1570889,22.28362863,PDC
1518,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-712d,1464,C01511,Yau Tsim Mong District,NG WAI TONG,Human Health Medical Centre,"(For CPCE Student, Staff and their eligible Dependants Only) Room NLG07, Polyu West Kowloon Campus, 9 Hoi Ting Road, YAU MA TEI, KOWLOON",Sinovac,835068,819296,114.1652278,22.3126448,PDC
1519,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-712c,1465,C01512,Wan Chai District,CHOI MAN KEI,Hong Kong Sanatorium & Hospital Limited,"2 Village Road, HAPPY VALLEY, HONG KONG",Sinovac,836968,814459,114.1836661,22.26896393,PDC
1520,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-712b,1466,C01513,Eastern District,CHUNG PUI YI REBECCA,Adventist Medical Center-Taikoo Place,"19/F, Oxford House, Taikoo Place, 979 King's Road, QUARRY BAY, HONG KONG",Sinovac,840046,816471,114.2135351,22.28712957,PDC
